ID,script,label,class,filename
P_0095,"일단 잘 알겠고요. 저희들이 KB금융괴료사 KB저축은행인데요. 지금 5월 달에 저희들이 대환대출 플러스 생활리지 자금 쪽으로 나온 대출 상품이 있어요. 그리고 연 이율이 7.8대로 진행하는 부분이고 상환기간이 운행까지고요. 중도상환 가능하고 수수료 발생 없이 원리금 변동 분할 상환 혹은 만길 시 상환적으로 이자만 갚으셔도 되는 부분이에요. 네. 그리고 최대 맥심 대환대출 플러스 생활리치 자금 쪽으로 5천만 원까지인데 5천만 원 금도 다 받으실 거예요? 네. 일단 잘 알겠고요. 정XXX 맞으시죠? 네. 고객님 혹시 지금 사용하고 있는 휴대폰은 본인 이름으로 되어있는 거 맞으세요? 네. 통신사는 SKT예요, LG예요? 맞아요. 삼성 스마트폰 맞으세요? 네. 혹시 카톡을 사용하고 계세요? 네. 그러면 카톡 추가를 해서 저희들 회사 상호하고 제 이름 넣어드릴게요. 왜요? 고객님 저한테 전화를 주셔서 통화 중에 제가 전화를 못 받으면 카톡으로 연락을 할 수도 있어서 그런 거 아니에요. 아니요, 전화를 주세요. 네? 전화를 주십니다.",1,,대출 사기형/1.mp3
P_0096,네 고객님 죄송합니다. 근데 제가 전화해보니까 없으시던 것 같은데요? 어느 부분에 연락을 주신 건가요? 잠시 우리 은행 강조사 고객님 은행 지점이 여러 군데 있어요. 네 맞습니다. 영어 빌딩으로 연락주신 거 맞대요? 영업 빌딩은 아니고 대표번호로 보니까 기본적으로 일반 부서에서는 저희 대출팀 직원을 모를 수도 있어요. 영업대출 1팀으로 연락을 하셔서 확인해보시면 확인이 다 되시는 부분이시고요. 그리고 고객님 삼성카드 같은 경우에는 고객님께서 삼성카드로 연락주시고 완납 처리해주실 부분이시잖아요. 저희한테 뭐 해드린 게 없고 그런데 삼성카드에서 확인이 안 되니까요. 제가 그 얘기 말씀 안 드렸어요 고객님? 법무용 납부증명서 같은 경우는 공문서가 이미 확인되셨기 때문에 다른 상담원이 확인이 안 될 수가 있어요. 앞전에서 분명히 말씀드렸듯이 이게 납부처리가 바로 들어가는 게 아니고 상하 처리가 고객님께서 저희 쪽 대출을 못 받아보시거나 아니면 고객님께서 중도에 다른 대출 진행건으로 해서 부결이 나실 경우에 고객께서 다시 환급을 받아보실 수 있도록 중간에 지금 법무팀에서 보관을 하고 예치하고 있는 상황이라서요. 그러면 제가 선선 카드에 확인은 어떻게 하죠? 전화해서,1,,대출 사기형/2.mp3
P_0097,"일단 잘 알겠고요. 저희들이 KB금융괴료사 KB저축은행인데요. 지금 5월 달에 저희들이 대환대출 플러스 생활리지 자금 쪽으로 나온 대출 상품이 있어요. 그리고 연 이율이 7.8대로 진행하는 부분이고 상환기간이 운행까지고요. 중도상환 가능하고 수수료 발생 없이 원리금 변동 분할 상환 혹은 만길 시 상환적으로 이자만 갚으셔도 되는 부분이에요. 네. 그리고 최대 맥심 대환대출 플러스 생활리치 자금 쪽으로 5천만 원까지인데 5천만 원 금도 다 받으실 거예요? 네. 일단 잘 알겠고요. 정XXX 맞으시죠? 네. 고객님 혹시 지금 사용하고 있는 휴대폰은 본인 이름으로 되어있는 거 맞으세요? 네. 통신사는 SKT예요, LG예요? 맞아요. 삼성 스마트폰 맞으세요? 네. 혹시 카톡을 사용하고 계세요? 네. 그러면 카톡 추가를 해서 저희들 회사 상호하고 제 이름 넣어드릴게요. 왜요? 고객님 저한테 전화를 주셔서 통화 중에 제가 전화를 못 받으면 카톡으로 연락을 할 수도 있어서 그런 거 아니에요. 아니요, 전화를 주세요. 네? 전화를 주십니다.",1,,대출 사기형/3.mp3
P_0098,네 고객님 죄송합니다. 근데 제가 전화해보니까 없으시던 것 같은데요? 어느 부분에 연락을 주신 건가요? 잠시 우리 은행 강조사 고객님 은행 지점이 여러 군데 있어요. 네 맞습니다. 영어 빌딩으로 연락주신 거 맞대요? 영업 빌딩은 아니고 대표번호로 보니까 기본적으로 일반 부서에서는 저희 대출팀 직원을 모를 수도 있어요. 영업대출 1팀으로 연락을 하셔서 확인해보시면 확인이 다 되시는 부분이시고요. 그리고 고객님 삼성카드 같은 경우에는 고객님께서 삼성카드로 연락주시고 완납 처리해주실 부분이시잖아요. 저희한테 뭐 해드린 게 없고 그런데 삼성카드에서 확인이 안 되니까요. 제가 그 얘기 말씀 안 드렸어요 고객님? 법무용 납부증명서 같은 경우는 공문서가 이미 확인되셨기 때문에 다른 상담원이 확인이 안 될 수가 있어요. 앞전에서 분명히 말씀드렸듯이 이게 납부처리가 바로 들어가는 게 아니고 상하 처리가 고객님께서 저희 쪽 대출을 못 받아보시거나 아니면 고객님께서 중도에 다른 대출 진행건으로 해서 부결이 나실 경우에 고객께서 다시 환급을 받아보실 수 있도록 중간에 지금 법무팀에서 보관을 하고 예치하고 있는 상황이라서요. 그러면 제가 선선 카드에 확인은 어떻게 하죠? 전화해서,1,,대출 사기형/4.mp3
P_0099,"네, 저 롯데키피터 심사 결과 확인돼서 연락드렸고 통화 괜찮으신가요? 일단 결과 확인되셨는데 지금 보면 이게 좀 어렵다고 전달은 받았어요. 그래서 부결 처리되시기 전에 제가 잠깐 보류건으로 올려놨는데 사유를 정확하게 확인을 해보니까 지금 보면 기존에 저희 쪽 알아보시기 전에 본의 아니게 중개업체를 통해서 대출을 좀 알아보신 것 같은데 이게 금융사 여러 군데 반복적으로 접수가 되셨다가 조회 내신 이력들이 쌓이시면서 지금 신용평적 자체가 너무 많이 떨어지셨더라고요. 지금 보면 조회 기록이 이곳저곳에 너무 많아요. 그래서 저희 쪽에서는 최종적으로 평점 미달로 어렵다고 나왔는데 제가 고객님 상황을 확인해보니까 현재 상황에서는 다른 타금융사에 서류 돌린다고 해도 대출 자체가 나올 수 있는 상황은 아니더라고요. 그래서 고객님께서 꼭 필요한 자금이 있다고 하시면 제가 현재 상황에서 가능한 방향으로 확인해보고 연락을 드린 거고요. 이 방향을 간략하게 설명을 한번 드릴 거니까 잘 한번 들어보시고 말씀만 해주시면 됩니다. 지금 설명드리는 대출 자체는 저 혼자 단독적으로 진행을 해서 대출 승인 처리를 내드릴 수 있는 부분은 아니고 이거는 외부 전산업체를 통해서 해당 금융사 결제 부서에 리베이트를 지급하는 조건으로 승인 처리를 내드릴 건데요 쉽게 말씀을 드리자면 금융사를 컨택을 해서 이 금융사의 대출 결제해주는 책임자랑 미리 말을 맞춰놓고 진행하는 대출이라 대출 자금은 100 가능한 대출이라 해서 제가 설명을 드리는 거고요. 기존에 고객님께서 진행하셨던 중개업체들처럼 여기저기 전화받으려 하며 신용조회 기록들을 남겨가며 진행하시는 대출이 아니라 이거는 전산업체 쪽에서 고객님한테 금융사 한 곳을 배정을 해주실 겁니다. 그럼 배정받은 금융사로 본인이 직접 접수를 할 거고 접수하시고 나면 승인이 나서서 고객님 통장으로 대출금 입금까지 받으실 수 있도록 처리해 드릴 거고요. 도대적으로는 두 달 동안 신용관리를 도움을 드릴 겁니다. 그래서 두 달 관리기간 이후엔 기존에 고객님께서 대출받았던 산화머니하고 리드코코랑 OK저추은행 이 세 군데 있잖아요. 이 세 군데는 금리가 다 높더라고요. 나머지는 햇살론이라든가 차알부 이런 건데 이 세 군데는 금리가 높기 때문에 이 세 군데랑 이번에 받는 대출해서 네 군데를 저희 로테캐피탈에서 두 달 후에 연금리 9로 채무 통합으로 대환대출을 해드릴 겁니다. 대신에 두 달 후에 제가 저금리로 대환대출을 아무나 다해드릴 수 있는 게 아니라 이 두 달 신용관리기간 동안에는 연체기록을 절대 생성을 하시면 안 되고요. 그리고 또 다른 데 대출을 알아보시면서 조회기록을 남기시면 안 되거든요. 그래서 이 두 가지를 두 달 동안 정확하게 이행을 해주셔야 롯데캐피탈에서 두 달 후에 금리 9로 대반 대출을 해드릴 수가 있는 거고요. 일단은 이번에 지금 생활자금으로 나가시는 대출금에 한해서는 지금 제가 설명드린 내용 들으셨으면 고객님께서도 충분히 이해하셨겠지만 이게 정상적인 방법으로 진행되시는 대출은 아닙니다. 그런데 이걸 제가 왜 설명드리냐면 고객님 사항에서는 또 다른 데 서류 돌린다고 해서 대출이 나올 수 있는 상황이 아니기 때문에 제가 설명을 드리는 거거든요. 이게 편법으로 진행되는 대출이고 고객님 본인 자력으로 안 되는 대출 진행하는 과정에서 비용이 따와 발생이 되십니다. 그런데 비용이 발생이 된다고 해서 고객님께서 본인이 먼저 부담을 하시라고 말씀을 드리는 건 당연히 아니고요. 일단 전산업체 측에서 선정된 금융사에서 승인이 나셔서 대출금 입금을 먼저 받아보실 겁니다. 그럼 본인이 입금받은 거 다 확인하시고 그 이후에 전산업체 쪽으로 후불제로 비용 결제해 주시면 되거든요. 이 비용 같은 경우에는 고객님은 그래도 다른 분들에 비해서는 그나마 낮은 금액으로 측정이 되셨고요. 진행하시는 대출금액의 33로 측정되셨고요. 33라고 하면 100만원당 33만원이 전산비용으로 발생이 된다고 생각을 하시면 되거든요. 이게 100 가능하신 대출이라 해서 제가 설명을 드린 거고 진행하실 의사가 있다고 하시면 오늘 안쪽으로 성험처리까지 진행에 다 도움을 드릴 거고요. 의사가 없다고 하시면 서류는 제가 안전하게 폐기를 해 드릴 거고요. 그렇죠 이번에 나가는 대출에 향해서는 고객님 자료용으로 대출이 나가는 게 아니다 보니까 비용이 따로 한 번 들어가시는 거예요. 왜냐하면 두 달 있다가 금리 9로 대환대출을 해드리면 한 달에 나간 이자 자체가 틀려져요. 이번에 사출 같은 경우에는 연금리가 몇 천 프로 이렇게 되잖아요. 이거는 한 번만 들어가시는 거고요. 이거는 이자가 나가는 게 아니라 이번에 나가는 대출이 고객님 자료로 대출이 나가는 게 아니다 보니까 비용이 따로 들어가시는 거예요. 저렴한 비용은 고객님 생각이 틀린다는 건 아니에요. 저렴한 비용은 아니지만 이게 확실하게 100 나갈 수 있는 대출이라서 제가 설명을 드린 거예요. 사퇴도 100 나오죠. 사퇴는 뭐 그거는 나중에 안 나오시겠고 그거는 진짜 나중에 이자 갚다가 나중에 원금도 되더라구요. 사퇴를 요새는 빼기 10만원이예요? 그러니까 상대가 빼는 거고 선의자만 떼고 나중에 일수로 해갖고 나가시는거에요 해보시면 아시죠? 근데 뭐 일수같은거 그런거 알아보지 않으셨지? 그건 알 수 없잖아요 선의자 10 빼고 나중에 이자가 하루에 한 번씩 갚는거죠 그 나중에 계산하면 이자가 장난이 아니에요? 50만 원이 딸, 한 달 입금은 건데요. 그게 10만 원이 아니라 그 10만 원은 이제 선의자 빼는 거고 이제 이자 계속 했잖아 그거는. 그리고 서울링이 어떻게 되죠? 서류 3개가 있어야 한다.",1,,대출 사기형/5.mp3
P_0100,"아 그리고 통화해보셨어요 고객님? 아 저 통화했는데요. 이제 좀 이상해야돼서 지금 상황을 안하고 있습니다. 어떤 것 때문에 그러세요 고객님? 아니 아니 저 지금 유진 대충 은행에 돈 넣으라는데 부산원회교 블로딩에서 거기다 돈 넣으라고 하니까 잘 이해가 안되어서 아이 저 지금 그쪽 유진 쪽에서 공문 확인해서 연락드린건데 그쪽에 저희쪽으로도 계좌 안내를 해주셨어요 고객님 아 이게 예 그래도 이건 조금 이해가 안되죠 선생님 제가 알아보고 나중에 연락드릴게요. 좀 기다려보세요. 알겠습니다, 고객님.",1,,대출 사기형/6.mp3
P_0101,"여보세요? 네. 예. 어저께 통화했던 최영환입니다. 아, 예. 과정의 결과 안내차 오늘 아침에 전화드린다고 제가 얘기를 했었는데 어떻게 통화 중에 괜찮으세요? 네, 말씀하세요. 일단 최대한도는 고객이 신청하신 최대한도는 3천만 원까지 가능하시고요. 금리는 연금리 5.5에 상환기간 60개월입니다. 5년이구요. 매월 상환하시는 금액은 60개월 기준 원금이죠. 포함되신 금액으로 57만 3035원 확인되시는데 괜찮으세요? 이자 5.5입니다. 괜찮으세요? 아니, 괜찮으시냐고요? 네. 그럼 간단하게 설명부터 드릴게요. 현재 진행하시는 대출 상품은 신용대출은 아니고 소득담보대출이라고 해서 연체를 하실 경우나 고의적인 상환협비가 있으실 경우 향후 고객이 발생하시는 미래소득 부분에 대한 채권추심에 대한 권한을 부여받고 진행이 되시는 대출 상품입니다. 괜찮으신가요? 네. 이 회력을 부여하는 과정으로는 직접 고객님께서 법무법인이나 변호사 공중사무실을 지정해주셔서 저희 은행 직원 파견 나가시는 부분을 만나 뵙고 3차 대면을 통해서 대출 계획서와 공중서를 작성하게 됐고요. 이게 좀 어려우실 경우에는 저희 은행 쪽으로 위임 처리하시는 방법도 있으시니까 어떤 방법으로 진행을 도와드릴까요? 나오면 언제 나오죠? 만약에 지역이 지금 어디죠? 우선요. 지방 같은 경우는 시간이 좀 걸려요. 한 일주일 정도 위임 처리하시면 당일로도 가능하시고 위임을 하면 어떻게 돼요? 위임 하실 경우에는 방문이나 내방 없이 드리는 전화받으시고 녹취를 통해서 대출 각사는 공정서류를 작성하고요. 로튼으로 등기 발송 처리를 해드리고요 입금은 바로 되고요? 그렇죠. 당일로도 가능하시고 다만 위임 처리하실 경우에는 수수료는 저희가 대신 내드리지만 위임 처리 비용이 따로 발생이 되세요 얼마 정도예요? 20만 원이요 5.5는 고정금리죠 중도상환 수수료는 최소 3개월 동안만 연체 없으시면 중도상환 수수료를 안 받습니다 그러면 방문을 해주실래요? 고객님께서 직접 법무법인이나 변론사 공중사무실 지정하고 저희 은행 직원이 파견 나가는 걸로 해드릴까요 아 그것까지 해야 돼요? 방문을 해달라고 하신 거 아니에요 지금? 아니 저는 찾아와서 서류 작성하고 그런 줄 알았지 아니에요. 유선상으로 대출할 때는 찾아가는 거는 최하위 우선순위 진행입니다. 그래요? 예, 그러면 보자. 은행은 어디예요? 햇살론저축은행입니다. 네? 햇살론저축은행이요. 아, 햇산론저축은행이요. 음, 그럼 유죽게 되어야죠? 예. 매월 연기는 상황이죠? 그럼요. 그러면 바로 사야겠네 뭐. 와봐서 2시간 동안 걸리고 그쵸? 그건 뭐 고객님께서 결정을 해 주셔야죠. 제가 이렇게나 저렇게나 할 수 없으니까. 네. 바로 해주세요, 바로. 위임 처리로 진행을 도와드릴까요? 네. 위임 처리병 발생되시는 금액 같은 경우에는 실제 소모되시는 수수료는 아니시기 때문에 정상 승인이나 부결 결과 받아보시면 100 환급처리는 해드립니다. 다만 단순 변심에 의해서 취소하시면 환급이 안 됩니다. 네. 그럼 일단 서류 접수부터 한번 진행을 해볼게요. 사업자 등록증 있으시죠? 네. 그리고 신분증 앞면 두 가지 사진 찍어서 카톡으로 좀 보내주시고요. 카카오톡으로 제가 지금 메세지를 먼저 하나 보내드릴게요. 지금 메세지 하나 보내드렸거든요? 네 카톡 왔나요? 뭐, 예, 왔네요. 이쪽으로 고객님 사진 찍어서 보내주시면 되세요. 아, 예 다른 궁금하신 건 없으시고? 어, 보자. 네? 일단 학교 등록하고 키버지는 등록증 뭐, 다른 거 필요한 거 없네? 네 뭐 추가적인 접수처리는 없으세요 아 뭐 통장보로는 안 들어오니까 그거는 이제 등록하고 여쭤봐야죠 지금 다짜고짜고 여쭤보면 어떡합니까 고객님 지금 신분증도 접수도 안해줬는데 그냥 대접으로만 여쭤보면 뭐합니까 제가 있는 거니까 예 일단 알겠습니다 네 알겠습니다 제가 점심시간 이후 때 다시 한번 전화드리겠습니다 바로 안되고요 콜 접수가 언제 가능하신대요 지금 사진 바로 찍어서 보내주면 안 돼요? 지금 사진 찍어서 보내주셔도 되는데 지금 바로 가능하세요? 네. 네, 그럼 지금 찍어서 보내주세요. 아, 예. 상태복지원하고 지금 전화 같이 찍어도 돼요? 네? 같이 찍어도 돼 올려놓고 같이 찍어도 되냐고 올려놓고요? 네, 네. 아, 예, 예. 상관없으시죠 뭐. 여보세요? 네, 이제 보냅니다. 전화 좀 끊을까요 그러면 제가? 아, 예. 그럼 보냈어요. 예? 아, 보냈거든요. 아, 왔네요. 지금 왔네요. 동화 중에. 잠깐만요. 그러면 지금 바로 그냥 진행을 도와드려 볼게요. 울산, 지금 실제 거주하시는 지역이 울산이세요? 남구? 네. 심사자료 정리를 바로 진행 도와드리겠습니다. 실제 거주하시는 지역은 울산남구. 사용하시는 휴대전화 번호 통신사란 어떻게 되세요? 엑셀이요. 본인명의세요? 네. 심사 올라가시는 금액은 3천만 원 심사 올라가시고요. 금리는 5.5 고정금리에 상환기간은 60개월 5년이고요 매월 상환하시는 금액은 57만 3,035원입니다 맞죠? 네 매월 상환하시는 일자는 지금 좀 바쁘세요? 집중을 안 하시는 것 같아요 아니요 말씀하세요 말씀드리는 건 말씀드렸는데 집중을 안 하시는 것 같다고요 아 예 집중하실 거예요 아 예 말씀하세요 예예 매월 상환하시는 일자는 며칠 내드릴까요 음 보자 25일에. 네, 차후에 변동 안되세요. 조생이 나셨을 경우에 대출금 상달받아보실 수준 계좌 한번 부탁드릴게요. 농협이야? 네. 예, 그만큼 생각이 안 나. 미용? 예예. 고유 본인명이세요? 예. 수납 담당자님 계좌번호는 바로 카카오톡으로 보내드릴 거고요. 수납 가능하신 시간은 얼마나 걸리세요? 수납네? 예예, 위임 처리병 수납 처리해주신다고 하셨잖아요. 아 제가 먼저 돈을 드려야 되고 그 왜 한 게 아니고? 심사를 보죠. 예예. 그러면 저희가 따로 수납처리를 안 받고 공증을 직접 하시는 걸로 처리를 할 테니까요 사무실을 좀 알아보시고 연락을 주세요 원래는 먼저 넣는 거 아니에요 돈 처리하실 경우에만 먼저 받는 거예요 그래서 말씀드리잖아요. 윗 20만원 넣지 않으셔도 되고요. 변호사분은 선임해주시고 연락을 주시면 저희 그럼 선임 파견 나간다고요. 변호사로 우리가 상행할 것까지 하면 대출은 누가 합니까? 그럼 공증을 지금 평소에 저희가 해드릴 수 있는 담보물이 있어요? 아니 그러면 어떻게 해요 제가 뭐 있으면 바로 할 수도 있는 거지 이상한 게 아니라 지금 자격 요건이 안 되잖아요 돈을 먼저 넣으라는 거는 이의가 안되네요 얘가 안되는게 대가리가 빠가나서 그래요 말하는 거 봐라 무슨 보이스피싱이에요 고객님 대출 진행하실 수 있을까요? 여보세요? 빡아요? 은행 직원이 그런게 할 수 있는 요건이 되세요? 어 그렇게 되냐고 근데 안되는데 그럼 내 친구 갔나? 경찰에 청와내 오신 거 나 안 돼 그니까 괜히 좀 병시같은 새끼가 그냥 콱그냥 안 되잖아요 고객님 네 안돼요 안할거 알고 있었어 그러니까 내가 이러지 아이고 병시네 끊어있자",1,,대출 사기형/7.mp3
P_0102,"안녕하세요. 고객님, 김종현 대리입니다. 아, 네. 대리님. 예, 고객님 연락이 너무 안 되셔서 지금요? 아, 제가 너무 바빠서요. 아, 지금은 좀 연락 이제 가능하신 건가요? 네네네. 대리님. 저희가. 그 남의 돈 드시니까 좋으세요. 무슨 말씀이시죠? 어, 제가 보니까 제게 상관이 더 안 돼 있더라고요. 상관이 안 되셨다고요? 네네. 어디가 상관이 안 되셨다는 거죠? 저거 QAV 국민은행에 상관이 더 안 돼 있던데요. 고객센터에서 알아보신 건가요? 네. 어제 사환하신 거, 수요일 날 사환하시. 아닌데 잠시만요. 목요일 날 사환하신 거 말씀하시는 거죠? 네. 그게 지금 고객센터로 넘어가는 게 좀 서류가 늦게 들어가서 확인이 안 되실 수도 있으세요. 어떻게 기록 삭제가 바로 되는데 확인이 안 돼요? 그쪽에서 기록 삭제하고 납부하셨잖아요. 납부가 완료되셨잖아요. 그럼 그쪽에서도 전산망으로 이제 고객센터한테 보내야 돼요, 서류를. 그 부분이 지금 목요일날이 수요일, 그 전날이 수요일에 빨간날이었잖아요. 그래가지고 그게 아마 화요일께 밀리셔가지고 오늘까지 안 되시면 월요일쯤에 아마 그쪽에서 고객센터 확인이 가능하신 부분이세요. 음 그렇구나. 대리님. 네? 사기죄지 마시고요. 다른 사람들 피해주지 마시고요. 그러다 벌받아요. 무슨 소리 하시는 거죠? 지금 그 계좌 제가 신고해놨거든요. 계좌의 돈을 다 빼가셨더라고요 바로",1,,대출 사기형/8.mp3
P_0103,"네, 안녕하세요. 여기 스포츠 토토 사이트인데요. 다름이 아니고요. 사장님께서 혹시 안 쓰시는 계좌가 있으시면 저희가 월 400에서 450만 원까지 선지급해드리고 임대받고 있어서 연락드렸습니다. 저는 토토 안 하는데 어떻게 제 번호 알게 되셨죠? 혹시 온라인에 가입하신 적은 없으세요? 네, 가입하신 적 없으세요. 돈 만약에 하나 없어졌어요. 저희는 손님들 게임머니 환자용으로 사용하는 겁니다 아 제가 뭐 다르게 해서 6대 그거였어 그러니까 사장님께서 혹시 그 안 쓰시는 통장 있으시면 월 400에서 450까지 수지급 해드리고 고객님께서 해주실 생각 있으시면 혹시 무슨 사이트인지 알 수 있을까요? 스포츠 토토사이트예요 네 그러면 생각해보고 나중에 연락드릴게요 네 알겠습니다.",1,,대출 사기형/9.mp3
P_0104,"여보세요? 여보세요? 네. 예, 여보세요? 뭐 오리세요? 아, 예 안녕하세요. 저희 그 하나캐피탈 해방을 좀 드렸습니다. 아 그래요? 예예예. 고객님께서 중기업체 통해서 필요 작은 부분 신청하신 건 때문에 연락을 좀 드린 거고요. 지금 현재 이용 중이신 고급리권 채무 러시앤케시 산화머니 이런 고급리권 채무 이용하시는 부분들 10 이하 때 전환대환 대출로 연락을 좀 드렸습니다. 지금 보시면 신용등급 부분하고는 관계없이 저희 측에서 연이자 10 이하대의 저금리 대환 상품으로 머니살론 상품이나 바꿔드리면 이런 정보주연상품으로 지원자 연락을 드린 거고 현재 이용 중이신 고금리권 어디어디 이용 중이시죠? 많이 있죠. 아니 아니요. 어디 어디 이용 중이십니까? 지금 너무 많아가지고 대부권 대부권 그러면은 어디어디 이용 중이세요? 얼마인지 제가 한번 보고 전화를 한번 부탁드릴게요 아 네네 알겠습니다 바로 연락 한번 좀 부탁드릴게요 알겠습니다",1,,대출 사기형/10.mp3
